Instancia,Tempo(ms),UtilizacaoReal,UtilizacaoGardeynWauters,Recipientes,TamanhoDoBando,TamanhoDoVoo,IteracoesMaximas
MB_C6_50,15691,0.999546340750328,0.9997731356291245,7,35,5,80
MB_C6_49,20245,0.9983310927382945,0.999165140462545,5,35,5,80
MB_C6_48,13915,0.9983594525091909,0.9991791466339278,5,35,5,80
MB_C6_47,8017,0.9969402754962937,0.9984663111099906,6,35,5,80
MB_C6_01,45,0.7477164483389426,0.853515128400712,1,35,5,80
MB_C5_50,10207,0.9618470340856764,0.980532428658239,33,35,5,80
MB_C5_47,7607,0.9755748319394443,0.9876277532023908,28,35,5,80
MB_C7_19,4049,0.9732350090607641,0.9864406476519806,10,35,5,80
MB_C7_18,9379,0.948666406032262,0.9736053097389923,13,35,5,80
MB_C7_17,10749,0.9650945619796812,0.9820486541140827,12,35,5,80
MB_C7_16,9927,0.964563360818148,0.9817844049725375,12,35,5,80
MB_C6_24,6255,0.9677909308649035,0.9833544138258463,3,35,5,80
MB_C6_23,7755,0.9949978189201977,0.9974909320874373,3,35,5,80
MB_C6_18,3844,0.990365568231451,0.99514887924767,3,35,5,80
MB_C8_44,27874,0.960842812109766,0.9798674909191446,38,35,5,80
MB_C4_32,25557,0.9982022566666666,0.9991,5,35,5,80
MB_C4_31,11248,0.9953049387382379,0.9976467405664148,4,35,5,80
MB_C4_30,18695,0.9979435204493384,0.9989709734306371,8,35,5,80
MB_C4_29,10741,0.9895120985951242,0.9947196016771489,3,35,5,80
MB_C4_27,3584,0.9996422508979054,0.9998210998877667,5,35,5,80
MB_C4_26,3719,0.9945700921419305,0.9972743306076639,4,35,5,80
MB_C4_21,2664,0.9925475979740904,0.9962626393241123,5,35,5,80
MB_C10_01,2888,0.9251137112629939,0.9585550252075157,6,35,5,80
MB_C5_04,2704,0.9822061649272458,0.99104178456531,6,35,5,80
MB_C5_03,7316,0.9705476191807924,0.9850806324110671,8,35,5,80
MB_C5_02,865,0.980101041302379,0.9899769230769231,5,35,5,80
MB_C5_01,5342,0.9634897384163361,0.981407090971982,8,35,5,80
MB_C4_31,17058,0.9955456564154856,0.9977660428803308,4,35,5,80
MB_C4_30,8910,0.997936344367362,0.9989669940224893,4,35,5,80
MB_C4_21,4997,0.9985168571754978,0.9992577049187229,3,35,5,80
MB_C10_33,10371,0.9926392917625552,0.9962999943844602,12,35,5,80
MB_C10_32,8768,0.9938354319870876,0.9969104498580397,12,35,5,80
MB_C10_31,17175,0.989961266048165,0.9949583450905177,14,35,5,80
MB_C10_30,17699,0.9862034147143116,0.9930377498569203,10,35,5,80
MB_C10_26,11151,0.986326808061146,0.9931021444399115,13,35,5,80
MB_C10_25,9295,0.9920228434249471,0.9960003428625027,10,35,5,80
MB_C10_20,4103,0.9777679113836077,0.9887437601824699,8,35,5,80
MB_C3_16,4299,0.982028916563558,0.9909463413685479,10,35,5,80
MB_C3_15,6958,0.9781530157860979,0.9889398041474653,11,35,5,80
MB_C3_14,9075,0.9769651035660636,0.9883471783057945,12,35,5,80
MB_C3_13,7319,0.9700802758151121,0.984897193084693,11,35,5,80
MB_C10_46,20152,0.9926064195569334,0.9962864866925953,16,35,5,80
MB_C10_45,11405,0.9897103933046406,0.9948202626566699,20,35,5,80
MB_C10_43,8624,0.9919154697256063,0.995940667113498,20,35,5,80
MB_C9_45,25209,0.9060732477161496,0.9505552612077189,46,35,5,80
MB_C8_39,8642,0.9678456926844871,0.9834834560115393,24,35,5,80
MB_C8_38,18506,0.9580068784441748,0.9785026827069314,25,35,5,80
MB_C8_37,14926,0.9602677719735442,0.9796742429451032,23,35,5,80
MB_C8_36,8646,0.9601817309608139,0.9797921120790637,25,35,5,80
MB_C8_28,12262,0.9527708053332239,0.9759132800294089,19,35,5,80
MB_C8_27,10693,0.9669605034878279,0.9832784316479402,16,35,5,80
MB_C8_24,6193,0.9729377100727115,0.9863074394541392,15,35,5,80
MB_C2_46,7457,1,1,6,35,5,80
MB_C2_45,20131,0.997783950617284,0.9988888888888889,6,35,5,80
MB_C2_44,21899,0.9896290184722323,0.9947454844006568,6,35,5,80
MB_C2_43,12037,0.9964561543429177,0.9982227648894316,6,35,5,80
MB_C2_37,11900,0.9973118883221238,0.998653445207221,6,35,5,80
MB_C2_36,9885,0.9995558024691359,0.9997777777777778,5,35,5,80
MB_C2_33,4157,0.9948210539641203,0.9973958333333334,4,35,5,80
MB_C8_02,3198,0.9688652639535963,0.9842694851452419,6,35,5,80
MB_C8_01,3231,0.9710213297897483,0.985307248091264,9,35,5,80
MB_C7_50,12910,0.955371720262033,0.9771789783829037,35,35,5,80
MB_C7_49,30241,0.9707596115592388,0.9851094036021906,28,35,5,80
MB_C1_50,14781,0.9756362386621316,0.9875595238095237,38,35,5,80
MB_C1_49,23956,0.9781213959117677,0.988820403582308,35,35,5,80
MB_C1_42,9666,0.9740212698412701,0.9867619047619048,34,35,5,80
MB_C1_47,44822,0.9854714332955404,0.9926488095238094,32,35,5,80
MB_C1_46,21637,0.9695892427796062,0.9843861886860007,40,35,5,80
MB_C1_42,11002,0.9775264687693259,0.9885281385281386,33,35,5,80
MB_C9_40,594,0.8647839769012649,0.9274223984915578,50,35,5,80
MB_C9_39,626,0.9005061711387448,0.9468712689700729,42,35,5,80
MB_C9_38,1276,0.887947530493831,0.9403925702293381,44,35,5,80
MB_C9_37,2512,0.8206751198829293,0.8997031683644761,51,35,5,80
MB_C9_36,6560,0.8537412335801872,0.9198086963088101,47,35,5,80
MB_C9_35,13530,0.8387394938929275,0.9118424587366141,49,35,5,80
MB_C9_34,18008,0.8820329027940029,0.9369300721398892,47,35,5,80
MB_C9_33,22871,0.8420029355839915,0.9143732235644075,47,35,5,80
MB_C9_23,7002,0.8449254226060423,0.9136074720891835,38,35,5,80
MB_C9_22,7606,0.8785356601197158,0.934841750841751,36,35,5,80
MB_C9_21,9415,0.8752492842510416,0.9311972336065573,35,35,5,80
MB_C9_20,4269,0.8393929897083295,0.9106889335986026,26,35,5,80
MB_C9_14,2982,0.881453430205085,0.9362739693469274,22,35,5,80
MB_C9_13,9338,0.88353217205999,0.938720535801297,24,35,5,80
MB_C9_11,3505,0.9107476652941178,0.9521588235294118,18,35,5,80
MB_C7_27,6973,0.9604923661713327,0.9796948438741786,18,35,5,80
MB_C7_26,2679,0.9702391670187808,0.984948195168645,18,35,5,80
MB_C7_25,3828,0.9749945193156809,0.987335054609325,18,35,5,80
MB_C7_24,5947,0.9651425846050495,0.9822648298086316,19,35,5,80
MB_C7_23,5165,0.9578895223635348,0.9784687801266785,21,35,5,80
MB_C7_22,12598,0.9669696750983447,0.9832016712041041,16,35,5,80
MB_C7_21,12971,0.9614264297609729,0.9801732727956005,23,35,5,80
MB_C7_20,7892,0.9692697260401524,0.9844278327809527,13,35,5,80
MB_C6_22,10112,0.98279772984476,0.9913015638676624,3,35,5,80
MB_C6_21,7457,0.9974977663117913,0.9987466682191394,4,35,5,80
MB_C6_20,211,0.9737840174124478,0.9867158499287932,1,35,5,80
MB_C6_19,72,0.9413351633638383,0.9698355506282336,1,35,5,80
MB_C6_17,485,0.9641828412908182,0.9817594939451052,2,35,5,80
MB_C6_16,939,0.9511233986419753,0.9752555555555555,1,35,5,80
MB_C5_49,10812,0.9727806434539754,0.9862386611706488,29,35,5,80
MB_C1_32,26838,0.9795037098739724,0.9896145124716554,28,35,5,80
MB_C1_31,21559,0.9754418608414599,0.9874753256003255,26,35,5,80
MB_C1_14,13882,0.9789681097020426,0.98931569664903,15,35,5,80
MB_C8_46,19595,0.9622857260420644,0.9806709718508858,31,35,5,80
MB_C8_45,24396,0.9635678744217876,0.9813532606196086,34,35,5,80
MB_C1_41,23310,0.9774309541720136,0.9884428514536041,32,35,5,80
MB_C1_49,29492,0.9788400591188855,0.98921768707483,35,35,5,80
MB_C1_48,18895,0.9759172788123994,0.9877638483965013,37,35,5,80
MB_C1_44,12702,0.9697888128058244,0.9844047619047618,37,35,5,80
MB_C5_33,4204,0.966159861865598,0.9825473923395662,24,35,5,80
MB_C5_32,6057,0.9722540313115098,0.985956762112832,24,35,5,80
MB_C5_31,9190,0.9766202157630373,0.9881752798332261,21,35,5,80
MB_C5_30,8759,0.9608842778053045,0.9800620728965196,22,35,5,80
MB_C5_29,14522,0.971755192863358,0.9855902017971955,18,35,5,80
MB_C5_28,10593,0.9525156048036288,0.9753735966623152,19,35,5,80
MB_C5_27,4517,0.9807743900000001,0.9903153846153846,14,35,5,80
MB_C5_26,10989,0.9682469298197146,0.9839295407861968,16,35,5,80
MB_C5_15,9676,0.9734341446846031,0.9864304076925133,13,35,5,80
MB_C5_14,4999,0.9686406278193708,0.9841444849647739,13,35,5,80
MB_C5_13,4156,0.9673871159194097,0.9830800202839756,12,35,5,80
MB_C5_12,4836,0.9809509877777778,0.9903444444444447,10,35,5,80
MB_C5_11,1867,0.9830484065508701,0.991452782355353,10,35,5,80
MB_C5_10,1031,0.9560882767283222,0.9776761904761905,7,35,5,80
MB_C5_06,1445,0.9477613307533442,0.9732143180430332,8,35,5,80
MB_C1_32,2834,0.9810361372062052,0.9902947845804988,28,35,5,80
MB_C1_31,10183,0.9782276711759439,0.9889243197278911,29,35,5,80
MB_C1_30,4908,0.9510139054948581,0.9747330447330448,25,35,5,80
MB_C1_29,10040,0.9829769153136889,0.9914125260240548,20,35,5,80
MB_C1_28,13092,0.9822684210526316,0.9910526315789475,20,35,5,80
MB_C1_27,14320,0.9841996553308823,0.9920220588235296,18,35,5,80
MB_C1_26,9448,0.9715204089506173,0.9855092592592593,20,35,5,80
MB_C1_25,9228,0.9789638281249999,0.9893750000000001,19,35,5,80
MB_C1_11,6387,0.9917583333333333,0.9958333333333335,12,35,5,80
MB_C1_10,1731,0.9783770061728395,0.9890277777777778,9,35,5,80
MB_C1_09,2651,0.9691,0.9842857142857143,10,35,5,80
MB_C1_08,1444,0.9683333333333334,0.9833333333333334,7,35,5,80
MB_C1_05,1060,0.9739999999999999,0.9866666666666667,7,35,5,80
MB_C1_04,2036,0.9713544753086419,0.9854166666666667,6,35,5,80
MB_C1_02,560,0.98432,0.992,7,35,5,80
MB_C3_18,6257,0.971108604120709,0.9853566333426179,14,35,5,80
MB_C3_17,5427,0.9817892903186011,0.990821802070865,12,35,5,80
MB_C3_16,14921,0.9818501298186719,0.9908158937986157,10,35,5,80
MB_C3_15,6180,0.9788582272067256,0.9893087557603686,10,35,5,80
MB_C1_49,12617,0.9801967892166144,0.9899443413729128,35,35,5,80
MB_C1_48,11163,0.9742326230492199,0.9868907563025209,38,35,5,80
MB_C1_43,10351,0.9808774193548387,0.9903225806451613,31,35,5,80
MB_C5_39,26414,0.9490652239567363,0.9730543906765483,29,35,5,80
MB_C9_27,19512,0.8880122109351166,0.941266010873237,30,35,5,80
MB_C9_26,13162,0.8875357785100726,0.9401656988708704,30,35,5,80
MB_C9_25,13724,0.8966701125077594,0.9438460954409084,27,35,5,80
MB_C9_24,17063,0.8474336786071797,0.915457329716697,32,35,5,80
MB_C9_17,8504,0.9089220539229458,0.9497588668745794,19,35,5,80
MB_C9_16,11813,0.8153613634645173,0.8965654599719084,25,35,5,80
MB_C9_11,5760,0.917871577802758,0.9572983830838814,22,35,5,80
MB_C9_49,3063,0.8701643261777651,0.9306971040266011,51,35,5,80
MB_C9_48,6892,0.8537345062665684,0.9189515184081918,57,35,5,80
MB_C9_47,19332,0.8846950967039265,0.9376017293057483,56,35,5,80
MB_C9_46,21413,0.8704651331266063,0.9303381606596409,58,35,5,80
MB_C6_46,23829,0.9972287144603859,0.9986117481672397,5,35,5,80
MB_C6_45,11238,0.9808791146884941,0.9902132189132147,5,35,5,80
MB_C6_44,7641,0.9976417370034862,0.9988182504593419,5,35,5,80
MB_C8_37,10595,0.9606042646532258,0.9798307080956755,22,35,5,80
MB_C8_36,13193,0.959200600627497,0.9792946973977702,22,35,5,80
MB_C8_35,13955,0.9691482375642076,0.9843663234279947,26,35,5,80
MB_C8_34,12098,0.9593646730896138,0.9793376117861088,26,35,5,80
MB_C8_29,7051,0.9620940650992624,0.9807453648278875,17,35,5,80
MB_C8_28,5997,0.9481952015949473,0.973375854573211,20,35,5,80
MB_C8_26,16337,0.9583324223938948,0.9788489992218633,21,35,5,80
MB_C3_47,6268,0.979664740985753,0.9896359047523225,24,35,5,80
MB_C3_46,17813,0.9688743457617095,0.9841296522347532,27,35,5,80
MB_C3_45,10941,0.9722881345028211,0.9859547979797982,27,35,5,80
MB_C3_44,11374,0.9760522411614054,0.9878948945043272,28,35,5,80
MB_C3_35,5732,0.9764678035216973,0.9881035665255126,20,35,5,80
MB_C3_34,7958,0.9841383946484935,0.991995320040137,21,35,5,80
MB_C3_33,8908,0.9823034964900837,0.9910582563456126,21,35,5,80
MB_C9_27,7976,0.8822163269766509,0.9375043838704508,35,35,5,80
MB_C9_26,10953,0.9074144471156911,0.950553835563214,29,35,5,80
MB_C9_25,13212,0.9051995606376744,0.9502251150834753,28,35,5,80
MB_C9_24,10273,0.8453884386597557,0.9162122906096789,32,35,5,80
MB_C9_19,4436,0.9500182365019609,0.9744630626230143,18,35,5,80
MB_C9_18,2283,0.8435865143940268,0.9139671151271754,21,35,5,80
MB_C9_17,4811,0.9008390030964897,0.9469237240961199,19,35,5,80
MB_C7_42,11032,0.963301111029901,0.9812732296826926,31,35,5,80
MB_C7_41,10967,0.9629802576809074,0.981014152982457,27,35,5,80
MB_C7_40,22482,0.9511542219002264,0.9748923606750102,27,35,5,80
MB_C7_39,26444,0.9568369897153665,0.9777133079330126,26,35,5,80
MB_C7_35,13137,0.9632392595674083,0.9812747962012295,28,35,5,80
MB_C7_34,10858,0.9343886934823122,0.9656208273084096,27,35,5,80
MB_C7_30,8800,0.9458035549376711,0.9719600638677942,23,35,5,80
MB_C10_26,8017,0.9861936707083235,0.9930504548714177,14,35,5,80
MB_C10_25,8959,0.9917009504644435,0.9958360935504325,10,35,5,80
MB_C10_24,8914,0.9947854896011081,0.9973883747777891,9,35,5,80
MB_C10_23,19879,0.9866494349411798,0.9932806803835038,12,35,5,80
MB_C10_22,11910,0.9860333026598299,0.9929812682064086,13,35,5,80
MB_C10_21,16426,0.9887224485659695,0.9943371378927868,11,35,5,80
MB_C10_20,4112,0.9866321241666741,0.9932762267171135,9,35,5,80
MB_C10_19,4145,0.9899579861894705,0.9949646421107629,9,35,5,80
MB_C10_12,3118,0.9858840200000001,0.9928285714285715,8,35,5,80
MB_C10_11,6057,0.9852827365985277,0.9925692221361994,9,35,5,80
MB_C10_10,864,0.973459601084131,0.9865040404040405,4,35,5,80
MB_C10_09,3170,0.9447485985569287,0.9717133631952223,5,35,5,80
MB_C10_05,1423,0.9544156373153855,0.9762961538461539,5,35,5,80
MB_C10_04,2318,0.9748119937529589,0.9872628422904184,4,35,5,80
MB_C10_02,2499,0.9761310904428796,0.9879011904761905,4,35,5,80
MB_C6_37,4260,0.9967990723823845,0.9983973840108202,5,35,5,80
MB_C6_36,4965,0.9697125981383791,0.9845002053050833,3,35,5,80
MB_C6_35,2669,0.9856292937020827,0.9927143681682218,4,35,5,80
MB_C6_34,5346,0.9854777460099343,0.9926594180143402,4,35,5,80
MB_C6_33,5504,0.9984187412883381,0.9992084259795673,5,35,5,80
MB_C6_32,6702,0.9890986699939863,0.9944987358962684,4,35,5,80
MB_C6_31,6118,0.9896519593717358,0.994783134465426,6,35,5,80
MB_C6_30,10010,0.9984605394189151,0.9992298203168574,3,35,5,80
MB_C6_29,10885,0.9952087110167477,0.9975986749068926,3,35,5,80
MB_C6_28,4288,0.9813696919974628,0.9905571143312738,3,35,5,80
MB_C6_27,5296,0.998301445,0.99915,3,35,5,80
MB_C6_26,3822,0.9563353811807702,0.9776699045509677,3,35,5,80
MB_C6_25,3866,0.8992108370987655,0.9467722222222222,3,35,5,80
MB_C6_15,3319,0.991859896910865,0.995908240301358,2,35,5,80
MB_C6_14,2933,0.9750272987538324,0.9873537210044838,3,35,5,80
MB_C6_13,2098,0.9523988291169609,0.9756053667655287,3,35,5,80
MB_C6_12,436,0.9807821186419754,0.9903444444444445,1,35,5,80
MB_C6_11,691,0.5966532544444444,0.7724333333333333,1,35,5,80
MB_C6_10,283,0.771965347855394,0.8786155859392627,1,35,5,80
MB_C6_09,73,0.8812792151479033,0.9366592798714983,1,35,5,80
MB_C6_08,250,0.9035491654392944,0.9505520319473808,1,35,5,80
MB_C6_07,77,0.7263022401719393,0.852233676975945,1,35,5,80
MB_C6_06,539,0.6005196480980564,0.7244824265767935,1,35,5,80
MB_C6_05,2646,0.7508831766750865,0.8544417884713351,1,35,5,80
MB_C6_04,920,0.6060078328934266,0.7784650492433342,1,35,5,80
MB_C6_03,533,0.7765229797906916,0.8721264367816093,1,35,5,80
MB_C6_02,232,0.6119978203675468,0.7823028955382607,1,35,5,80
MB_C5_47,9387,0.9776867219570144,0.9886782094691292,28,35,5,80
MB_C5_23,10895,0.963843598460314,0.9814135788499193,19,35,5,80
MB_C5_22,12822,0.9721093099812638,0.985827173036025,18,35,5,80
MB_C5_21,14447,0.9459703194670208,0.9718566252254156,21,35,5,80
MB_C5_20,5304,0.9531129181216103,0.975926413183884,14,35,5,80
MB_C5_11,6151,0.978888554800449,0.9893268373537938,10,35,5,80
MB_C5_10,1814,0.9539697570380573,0.9764154401154401,8,35,5,80
MB_C5_06,4661,0.9509518266391639,0.9749634756995581,8,35,5,80
MB_C5_43,8332,0.9745753758184995,0.9871149626620196,29,35,5,80
MB_C5_42,12923,0.9569392171149882,0.9779339098148353,29,35,5,80
MB_C4_12,1754,0.8980555724322161,0.9461253032681605,3,35,5,80
MB_C8_43,14675,0.9719399722241377,0.9857489013638067,30,35,5,80
MB_C8_42,20414,0.9673839041138947,0.9834178910984351,29,35,5,80
MB_C8_37,15763,0.9613999315834336,0.9801628636299164,24,35,5,80
MB_C2_46,18789,1,1,6,35,5,80
MB_C2_45,14172,0.997783950617284,0.9988888888888889,5,35,5,80
MB_C2_44,13325,0.988893099907086,0.9944055944055943,4,35,5,80
MB_C2_43,9919,0.9964882157709904,0.9982363315696648,4,35,5,80
MB_C2_39,4739,0.9878318327695803,0.9938602053140098,7,35,5,80
MB_C2_38,5421,0.994044211290324,0.9970128361745054,4,35,5,80
MB_C2_35,4694,0.9950533458499973,0.9975155279503106,4,35,5,80
MB_C7_15,8418,0.9616565686344045,0.9805041727521964,13,35,5,80
MB_C7_14,7713,0.9519296298399357,0.9755259321678577,15,35,5,80
MB_C7_13,14306,0.9672676528347819,0.9832473134857803,12,35,5,80
MB_C7_12,5535,0.9677419093912661,0.9836902503293807,14,35,5,80
MB_C6_01,134,0.7483652744379234,0.8535151284007119,1,35,5,80
MB_C5_50,22438,0.9574354920714024,0.9783241784317153,34,35,5,80
MB_C5_48,7830,0.9699986979885282,0.9847991458344191,33,35,5,80
MB_C9_47,2067,0.891383457891195,0.9421332343722251,51,35,5,80
MB_C9_46,6390,0.8745646080492901,0.9327569912348821,58,35,5,80
MB_C9_45,10698,0.9075136214229413,0.9512699719959892,46,35,5,80
MB_C9_44,24526,0.8336462195055074,0.9079292488124889,61,35,5,80
MB_C6_44,26890,0.99728273162779,0.9986397807799294,6,35,5,80
MB_C6_43,25229,0.9951972354996177,0.9975894506038471,4,35,5,80
MB_C6_39,5704,0.9971716334154641,0.9985838690930224,4,35,5,80
MB_C1_38,1747,0.9671276072209363,0.9832060185185185,30,35,5,80
MB_C1_37,2312,0.9644647483061064,0.9818630751964084,33,35,5,80
MB_C1_36,1832,0.9782683937978928,0.9890086206896551,31,35,5,80
MB_C1_35,13509,0.9760790644119111,0.9877320213799807,31,35,5,80
MB_C1_34,15741,0.9735436114943427,0.9864663643235071,29,35,5,80
MB_C1_33,14301,0.9797045293331007,0.9897069597069598,27,35,5,80
MB_C1_32,16251,0.9768767478571172,0.9882418745275888,26,35,5,80
MB_C1_31,12506,0.971014216380836,0.9851727843915344,27,35,5,80
MB_C1_13,7066,0.9638802377686329,0.9816296296296295,16,35,5,80
MB_C1_12,8523,0.9835166666666667,0.9916666666666667,13,35,5,80
MB_C1_11,4202,0.9917416666666666,0.9958333333333335,12,35,5,80
MB_C1_10,2457,0.9793143904320988,0.9895138888888888,8,35,5,80
MB_C1_05,1244,0.9739666666666666,0.9866666666666667,7,35,5,80
MB_C1_04,1152,0.9710070784733286,0.9853385163589244,8,35,5,80
MB_C1_02,399,0.9878829446730681,0.9938271604938271,6,35,5,80
MB_C7_27,5077,0.9640812997618017,0.9816387512927564,20,35,5,80
MB_C7_26,7439,0.9694454115691803,0.9840577898149165,18,35,5,80
MB_C7_25,6817,0.9776073438884807,0.9886031730689562,15,35,5,80
MB_C7_24,7171,0.9651520786552035,0.9822821662805403,18,35,5,80
MB_C7_23,5845,0.9552197603808738,0.9771383223379556,20,35,5,80
MB_C7_22,5110,0.9686636823541361,0.9840726229508316,18,35,5,80
MB_C7_21,6024,0.9607304309222496,0.9799148816422603,17,35,5,80
MB_C7_20,4308,0.9590119372144715,0.9790787469963269,13,35,5,80
MB_C7_07,1166,0.9874741630582805,0.993709283579233,5,35,5,80
MB_C7_06,2076,0.9727272299999999,0.98622,6,35,5,80
MB_C7_05,513,0.9842055787091066,0.9920565543071161,6,35,5,80
MB_C7_04,5794,0.9776487108218109,0.9887143772893773,7,35,5,80
MB_C7_03,1446,0.9692154431733034,0.984325749461632,6,35,5,80
MB_C7_02,631,0.9743041614668331,0.9870442037265568,4,35,5,80
MB_C6_47,9884,0.9969262804835186,0.9984588860074253,5,35,5,80
MB_C5_45,8463,0.9564323710942197,0.9776239314962553,32,35,5,80
MB_C5_44,6637,0.9726708591619928,0.9861079862676191,29,35,5,80
MB_C5_43,12812,0.974412101066623,0.9869874877648643,29,35,5,80
MB_C5_42,18255,0.9655712993272275,0.9824123750169088,31,35,5,80
MB_C5_25,8939,0.9735688149657991,0.9866028409090911,18,35,5,80
MB_C5_24,7301,0.9618668932808033,0.9805531033396606,21,35,5,80
MB_C5_23,6246,0.9553252830009857,0.9769444200346883,20,35,5,80
MB_C8_12,5064,0.9536859183324908,0.9763177782934009,13,35,5,80
MB_C8_11,8382,0.9307795802077852,0.9642471539759675,17,35,5,80
MB_C8_10,2720,0.9885388498489363,0.9942311089772105,5,35,5,80
MB_C8_09,1560,0.9709899371498145,0.9853057836992053,9,35,5,80
MB_C8_08,1395,0.9299855183043579,0.964023588728948,7,35,5,80
MB_C8_07,4077,0.9717981381619373,0.9855978964874768,7,35,5,80
MB_C8_06,1329,0.9591040946455236,0.9791521787033147,10,35,5,80
MB_C8_05,2307,0.9827447356557968,0.9913185829364514,6,35,5,80
MB_C6_25,12008,0.8992108370987655,0.9467722222222222,3,35,5,80
MB_C6_24,11226,0.9677660652812572,0.9833569778135989,3,35,5,80
MB_C6_23,2465,0.9950178545215752,0.9975009653924726,3,35,5,80
MB_C6_22,4154,0.9834036026804126,0.991601522661449,3,35,5,80
MB_C6_17,2152,0.9641836301823541,0.9817594939451052,2,35,5,80
MB_C6_16,81,0.9511233986419753,0.9752555555555555,1,35,5,80
MB_C5_49,11512,0.9735887165453169,0.9866301329745676,29,35,5,80
MB_C7_41,11225,0.9634077106086427,0.9813780371773821,28,35,5,80
MB_C7_40,8234,0.9577662161012893,0.9777751423638554,26,35,5,80
MB_C7_39,24487,0.9571113142979715,0.9780999538544917,30,35,5,80
MB_C7_38,20827,0.9720162135723811,0.9857567616636461,26,35,5,80
MB_C7_32,8629,0.9749432646506366,0.9873097184820793,26,35,5,80
MB_C7_31,5033,0.9536379617350993,0.976278284769636,23,35,5,80
MB_C7_30,6006,0.9546746402794655,0.9767910777121729,22,35,5,80
MB_C5_04,350,0.9800518693216056,0.9899402787456445,7,35,5,80
MB_C5_03,1518,0.9719390363527033,0.985716754501537,7,35,5,80
MB_C5_02,3236,0.9805810806142904,0.9902048665620093,5,35,5,80
MB_C5_01,1177,0.9562840532898863,0.977491107286288,9,35,5,80
MB_C4_50,10623,0.9993440164055958,0.9996718456295705,6,35,5,80
MB_C4_49,9765,0.9988139171047749,0.9994066122874001,5,35,5,80
MB_C4_48,15518,0.9978570400508511,0.9989268592528587,5,35,5,80
MB_C4_47,11666,0.9982577853905453,0.9991271800540407,7,35,5,80
MB_C4_32,3484,0.9982018166666666,0.9991,4,35,5,80
MB_C4_31,9134,0.9955131349482768,0.9977499585521008,4,35,5,80
MB_C4_30,5386,0.9979337617393391,0.9989660576691757,5,35,5,80
MB_C4_29,4640,0.9879549075233718,0.9939220413903959,3,35,5,80
MB_C4_19,5449,0.9225922393083337,0.9596774193548387,2,35,5,80
MB_C4_18,3231,0.998230632882871,0.9991143711428278,6,35,5,80
MB_C4_16,2288,0.7568997290012764,0.8583990297149788,2,35,5,80
MB_C1_41,29371,0.9840533683889651,0.9919135802469137,32,35,5,80
MB_C10_50,11131,0.9872457883130791,0.9935767029291425,19,35,5,80
MB_C10_46,7976,0.9906658364373849,0.9953109636189706,16,35,5,80
MB_C10_45,9389,0.9921926959292459,0.9960838248493388,20,35,5,80
